Season,Week,Name,Judge_Raw_Score,Judge_Percent,Est_Fan_Percent_Mean,Est_Fan_Percent_Std,Acceptance_Rate,Actual_Result
12,7,Ralph Macchio,33.0,17.51,18.15,4.82,12.79,Safe
12,7,Chelsea Kane,32.0,16.98,17.4,4.54,12.79,Safe
12,7,Kirstie Alley,30.0,15.92,18.72,4.66,12.79,Safe
12,7,Hines Ward,33.0,17.51,16.96,4.56,12.79,Safe
12,7,Romeo,30.0,15.92,18.0,4.46,12.79,Safe
12,7,Kendra Wilkinson,30.5,16.18,10.77,2.11,12.79,Eliminated
12,8,Ralph Macchio,23.0,17.69,22.94,4.64,18.64,Safe
12,8,Chelsea Kane,27.5,21.15,20.85,4.88,18.64,Safe
12,8,Kirstie Alley,26.5,20.38,22.26,5.08,18.64,Safe
12,8,Hines Ward,27.0,20.77,20.69,4.71,18.64,Safe
12,8,Romeo,26.0,20.0,13.27,2.48,18.64,Eliminated
12,9,Ralph Macchio,24.0,20.43,21.16,3.49,40.98,Eliminated
12,9,Chelsea Kane,36.5,31.06,24.68,5.7,40.98,Safe
12,9,Kirstie Alley,27.0,22.98,28.21,5.17,40.98,Safe
12,9,Hines Ward,30.0,25.53,25.95,5.14,40.98,Safe
12,10,Chelsea Kane,29.666600000000003,33.97,31.29,6.49,100.0,Safe
12,10,Kirstie Alley,27.999899999999997,32.06,35.79,6.72,100.0,Safe
12,10,Hines Ward,29.666600000000003,33.97,32.92,6.6,100.0,Safe
13,1,Elisabetta Canalis,15.0,6.91,9.56,7.92,22.74,Safe
13,1,David Arquette,18.0,8.29,8.97,7.93,22.74,Safe
13,1,Ricki Lake,20.0,9.22,8.73,7.96,22.74,Safe
13,1,J.R. Martinez,22.0,10.14,8.7,7.87,22.74,Safe
13,1,Metta World Peace (Ron),14.0,6.45,1.33,0.99,22.74,Eliminated
13,1,Hope Solo,21.0,9.68,8.64,7.92,22.74,Safe
13,1,Chynna Phillips,22.0,10.14,8.67,7.97,22.74,Safe
13,1,Kristin Cavallari,19.0,8.76,8.85,7.9,22.74,Safe
13,1,Carson Kressley,17.0,7.83,9.07,8.02,22.74,Safe
13,1,Chaz Bono,17.0,7.83,9.04,7.91,22.74,Safe
13,1,Nancy Grace,16.0,7.37,9.24,7.94,22.74,Safe
13,1,Rob Kardashian,16.0,7.37,9.2,7.84,22.74,Safe
13,2,Elisabetta Canalis,21.0,9.42,3.56,1.08,4.91,Eliminated
13,2,David Arquette,18.0,8.07,10.06,3.62,4.91,Safe
13,2,Ricki Lake,23.0,10.31,8.95,3.77,4.91,Safe
13,2,J.R. Martinez,22.0,9.87,9.16,3.82,4.91,Safe
13,2,Hope Solo,19.0,8.52,9.72,3.66,4.91,Safe
13,2,Chynna Phillips,21.0,9.42,9.27,3.68,4.91,Safe
13,2,Kristin Cavallari,22.0,9.87,9.25,3.79,4.91,Safe
13,2,Carson Kressley,18.0,8.07,10.16,3.61,4.91,Safe
13,2,Chaz Bono,17.0,7.62,10.39,3.63,4.91,Safe
13,2,Nancy Grace,21.0,9.42,9.74,3.81,4.91,Safe
13,2,Rob Kardashian,21.0,9.42,9.74,3.84,4.91,Safe
13,3,David Arquette,24.0,10.13,10.84,3.97,10.33,Safe
13,3,Ricki Lake,27.0,11.39,9.59,3.86,10.33,Safe
13,3,J.R. Martinez,26.0,10.97,9.78,3.88,10.33,Safe
13,3,Hope Solo,24.0,10.13,10.62,3.99,10.33,Safe
13,3,Chynna Phillips,26.0,10.97,9.94,3.94,10.33,Safe
13,3,Kristin Cavallari,24.0,10.13,4.19,1.26,10.33,Eliminated
13,3,Carson Kressley,23.0,9.7,11.2,4.05,10.33,Safe
13,3,Chaz Bono,18.0,7.59,12.11,3.82,10.33,Safe
13,3,Nancy Grace,21.0,8.86,11.08,3.81,10.33,Safe
13,3,Rob Kardashian,24.0,10.13,10.65,3.97,10.33,Safe
13,4,David Arquette,23.0,11.0,11.94,4.24,22.18,Safe
13,4,Ricki Lake,29.0,13.88,10.2,4.14,22.18,Safe
13,4,J.R. Martinez,26.0,12.44,10.65,4.14,22.18,Safe
13,4,Hope Solo,24.0,11.48,11.55,4.18,22.18,Safe
13,4,Chynna Phillips,21.0,10.05,5.66,1.61,22.18,Eliminated
13,4,Carson Kressley,20.0,9.57,12.65,4.13,22.18,Safe
13,4,Chaz Bono,21.0,10.05,13.26,4.39,22.18,Safe
13,4,Nancy Grace,21.0,10.05,12.47,4.21,22.18,Safe
13,4,Rob Kardashian,24.0,11.48,11.62,4.21,22.18,Safe
13,5,David Arquette,25.0,13.3,13.27,4.52,22.75,Safe
13,5,Ricki Lake,24.0,12.77,11.89,4.07,22.75,Safe
13,5,J.R. Martinez,28.0,14.89,11.79,4.39,22.75,Safe
13,5,Hope Solo,24.0,12.77,13.04,4.36,22.75,Safe
13,5,Carson Kressley,19.0,10.11,8.0,1.91,22.75,Eliminated
13,5,Chaz Bono,21.0,11.17,14.96,4.58,22.75,Safe
13,5,Nancy Grace,22.0,11.7,14.1,4.44,22.75,Safe
13,5,Rob Kardashian,25.0,13.3,12.94,4.44,22.75,Safe
13,6,David Arquette,23.0,13.86,15.56,4.58,19.45,Safe
13,6,Ricki Lake,29.0,17.47,13.35,4.59,19.45,Safe
13,6,J.R. Martinez,29.0,17.47,13.29,4.61,19.45,Safe
13,6,Hope Solo,20.0,12.05,16.12,4.34,19.45,Safe
13,6,Chaz Bono,19.0,11.45,10.08,2.14,19.45,Eliminated
13,6,Nancy Grace,24.0,14.46,16.14,4.8,19.45,Safe
13,6,Rob Kardashian,22.0,13.25,15.45,4.39,19.45,Safe
13,7,David Arquette,23.5,16.04,10.64,2.16,16.12,Eliminated
13,7,Ricki Lake,26.5,18.09,16.01,4.44,16.12,Safe
13,7,J.R. Martinez,24.0,16.38,16.78,4.3,16.12,Safe
13,7,Hope Solo,25.0,17.06,18.84,4.99,16.12,Safe
13,7,Nancy Grace,22.0,15.02,19.58,4.72,16.12,Safe
13,7,Rob Kardashian,25.5,17.41,18.15,4.83,16.12,Safe
13,8,Ricki Lake,26.0,20.08,20.14,4.65,26.03,Safe
13,8,J.R. Martinez,30.0,23.17,19.8,5.14,26.03,Safe
13,8,Hope Solo,26.0,20.08,22.49,5.2,26.03,Safe
13,8,Nancy Grace,22.0,16.99,15.57,2.77,26.03,Eliminated
13,8,Rob Kardashian,25.5,19.69,22.01,5.0,26.03,Safe
13,9,Ricki Lake,33.4999,28.27,25.11,5.45,38.24,Safe
13,9,J.R. Martinez,28.0,23.63,26.6,4.94,38.24,Safe
13,9,Hope Solo,24.4998,20.68,21.08,3.46,38.24,Eliminated
13,9,Rob Kardashian,32.4998,27.43,27.21,5.66,38.24,Safe
13,10,Ricki Lake,27.999899999999997,33.14,31.81,6.54,100.0,Safe
13,10,J.R. Martinez,28.1665,33.33,33.7,6.63,100.0,Safe
13,10,Rob Kardashian,28.333199999999998,33.53,34.49,6.67,100.0,Safe
14,1,William Levy,24.0,8.89,8.33,7.62,100.0,Safe
14,1,Jack Wagner,23.0,8.52,8.31,7.65,100.0,Safe
14,1,Sherri Sheperd,23.0,8.52,8.37,7.66,100.0,Safe
14,1,Jaleel White,26.0,9.63,8.28,7.61,100.0,Safe
14,1,Roshon Fegan,23.0,8.52,8.33,7.65,100.0,Safe
14,1,Melissa Gilbert,20.0,7.41,8.35,7.68,100.0,Safe
14,1,Martina Navratilova,20.0,7.41,8.34,7.66,100.0,Safe
14,1,Donald Driver,21.0,7.78,8.37,7.66,100.0,Safe
14,1,Gavin DeGraw,20.0,7.41,8.32,7.65,100.0,Safe
14,1,Gladys Knight,23.0,8.52,8.32,7.64,100.0,Safe
14,1,Katherine Jenkins,26.0,9.63,8.33,7.69,100.0,Safe
14,1,Maria Menounos,21.0,7.78,8.34,7.7,100.0,Safe
14,2,William Levy,25.0,9.29,8.5,3.85,23.28,Safe
14,2,Jack Wagner,21.0,7.81,8.82,3.78,23.28,Safe
14,2,Sherri Sheperd,23.0,8.55,8.69,3.76,23.28,Safe
14,2,Jaleel White,22.0,8.18,8.69,3.78,23.28,Safe
14,2,Roshon Fegan,26.0,9.67,8.52,3.92,23.28,Safe
14,2,Melissa Gilbert,20.0,7.43,8.96,3.75,23.28,Safe
14,2,Martina Navratilova,17.0,6.32,4.17,1.31,23.28,Eliminated
14,2,Donald Driver,24.0,8.92,8.64,3.85,23.28,Safe
14,2,Gavin DeGraw,21.0,7.81,8.79,3.81,23.28,Safe
14,2,Gladys Knight,19.0,7.06,9.08,3.7,23.28,Safe
14,2,Katherine Jenkins,26.0,9.67,8.57,3.9,23.28,Safe
14,2,Maria Menounos,25.0,9.29,8.57,3.85,23.28,Safe
14,3,William Levy,28.0,10.0,9.18,3.9,11.52,Safe
14,3,Jack Wagner,24.0,8.57,3.95,1.21,11.52,Eliminated
14,3,Sherri Sheperd,24.0,8.57,9.74,3.79,11.52,Safe
14,3,Jaleel White,25.0,8.93,9.6,3.83,11.52,Safe
14,3,Roshon Fegan,25.0,8.93,9.52,3.75,11.52,Safe
14,3,Melissa Gilbert,24.0,8.57,10.0,3.85,11.52,Safe
14,3,Donald Driver,26.0,9.29,9.52,3.79,11.52,Safe
14,3,Gavin DeGraw,24.0,8.57,9.88,3.8,11.52,Safe
14,3,Gladys Knight,24.0,8.57,10.1,3.92,11.52,Safe
14,3,Katherine Jenkins,29.0,10.36,9.16,3.89,11.52,Safe
14,3,Maria Menounos,27.0,9.64,9.35,3.87,11.52,Safe
14,4,William Levy,22.0,9.44,10.42,3.85,14.99,Safe
14,4,Sherri Sheperd,21.0,9.01,4.93,1.41,14.99,Eliminated
14,4,Jaleel White,22.0,9.44,10.75,3.98,14.99,Safe
14,4,Roshon Fegan,26.0,11.16,10.2,4.03,14.99,Safe
14,4,Melissa Gilbert,22.0,9.44,11.03,3.99,14.99,Safe
14,4,Donald Driver,27.0,11.59,10.19,4.11,14.99,Safe
14,4,Gavin DeGraw,23.0,9.87,10.89,4.07,14.99,Safe
14,4,Gladys Knight,20.0,8.58,11.44,3.98,14.99,Safe
14,4,Katherine Jenkins,24.0,10.3,10.11,3.92,14.99,Safe
14,4,Maria Menounos,26.0,11.16,10.04,4.04,14.99,Safe
14,5,William Levy,29.0,12.95,11.28,4.32,27.27,Safe
14,5,Jaleel White,24.0,10.71,11.98,4.24,27.27,Safe
14,5,Roshon Fegan,26.0,11.61,11.29,4.21,27.27,Safe
14,5,Melissa Gilbert,21.0,9.38,12.65,4.19,27.27,Safe
14,5,Donald Driver,27.0,12.05,11.12,4.19,27.27,Safe
14,5,Gavin DeGraw,19.0,8.48,6.79,1.82,27.27,Eliminated
14,5,Gladys Knight,22.0,9.82,12.87,4.32,27.27,Safe
14,5,Katherine Jenkins,29.0,12.95,10.98,4.31,27.27,Safe
14,5,Maria Menounos,27.0,12.05,11.05,4.18,27.27,Safe
14,6,William Levy,36.0,13.95,12.61,4.47,23.96,Safe
14,6,Jaleel White,36.9998,14.34,13.25,4.64,23.96,Safe
14,6,Roshon Fegan,27.9998,10.85,13.52,4.22,23.96,Safe
14,6,Melissa Gilbert,30.0,11.63,14.43,4.56,23.96,Safe
14,6,Donald Driver,33.9999,13.18,12.54,4.33,23.96,Safe
14,6,Gladys Knight,24.0,9.3,8.49,2.03,23.96,Eliminated
14,6,Katherine Jenkins,38.9999,15.12,12.14,4.52,23.96,Safe
14,6,Maria Menounos,29.999899999999997,11.63,13.02,4.18,23.96,Safe
14,7,William Levy,26.5,14.44,14.86,4.32,15.33,Safe
14,7,Jaleel White,25.5,13.9,8.24,1.87,15.33,Eliminated
14,7,Roshon Fegan,26.0,14.17,15.77,4.61,15.33,Safe
14,7,Melissa Gilbert,23.5,12.81,16.99,4.61,15.33,Safe
14,7,Donald Driver,26.5,14.44,14.86,4.39,15.33,Safe
14,7,Katherine Jenkins,27.0,14.71,14.41,4.3,15.33,Safe
14,7,Maria Menounos,28.5,15.53,14.86,4.55,15.33,Safe
14,8,William Levy,28.5,17.43,17.45,4.63,11.97,Safe
14,8,Roshon Fegan,28.0,17.13,9.97,2.03,11.97,Eliminated
14,8,Melissa Gilbert,25.5,15.6,19.8,4.82,11.97,Safe
14,8,Donald Driver,27.5,16.82,17.59,4.51,11.97,Safe
14,8,Katherine Jenkins,27.5,16.82,17.33,4.4,11.97,Safe
14,8,Maria Menounos,26.5,16.21,17.87,4.43,11.97,Safe
14,9,William Levy,29.0,25.22,27.15,4.88,19.48,Safe
14,9,Donald Driver,28.5,24.78,27.46,4.88,19.48,Safe
14,9,Katherine Jenkins,28.0,24.35,27.51,4.84,19.48,Safe
14,9,Maria Menounos,29.5,25.65,17.88,2.79,19.48,Eliminated
14,10,William Levy,29.666600000000003,33.21,33.07,6.59,100.0,Safe
14,10,Donald Driver,29.666600000000003,33.21,33.42,6.61,100.0,Safe
14,10,Katherine Jenkins,30.0,33.58,33.5,6.58,100.0,Safe
15,1,Gilles Marini,24.0,8.68,8.04,7.39,23.05,Safe
15,1,Sabrina Bryan,22.5,8.14,8.22,7.43,23.05,Safe
15,1,Kirstie Alley,19.0,6.87,8.49,7.38,23.05,Safe
15,1,Kelly Monaco,21.5,7.78,8.26,7.5,23.05,Safe
15,1,Apolo Anton Ohno,22.0,7.96,8.12,7.37,23.05,Safe
15,1,Emmitt Smith,24.5,8.86,8.03,7.45,23.05,Safe
15,1,Shawn Johnson,22.0,7.96,8.22,7.47,23.05,Safe
15,1,Pamela Anderson,17.0,6.15,1.16,0.82,23.05,Eliminated
15,1,Helio Castroneves,21.5,7.78,8.13,7.43,23.05,Safe
15,1,Joey Fatone,20.5,7.41,8.31,7.44,23.05,Safe
15,1,Drew Lachey,21.5,7.78,8.31,7.44,23.05,Safe
15,1,Bristol Palin,19.5,7.05,8.43,7.34,23.05,Safe
15,1,Melissa Rycroft,21.0,7.59,8.27,7.44,23.05,Safe
15,2,Gilles Marini,25.5,9.24,8.4,3.71,8.44,Safe
15,2,Sabrina Bryan,26.0,9.42,8.5,3.79,8.44,Safe
15,2,Kirstie Alley,21.0,7.61,9.28,3.67,8.44,Safe
15,2,Kelly Monaco,22.0,7.97,8.94,3.64,8.44,Safe
15,2,Apolo Anton Ohno,24.5,8.88,8.42,3.69,8.44,Safe
15,2,Emmitt Smith,22.5,8.15,8.69,3.62,8.44,Safe
15,2,Shawn Johnson,25.0,9.06,8.53,3.69,8.44,Safe
15,2,Helio Castroneves,23.0,8.33,8.66,3.63,8.44,Safe
15,2,Joey Fatone,22.5,8.15,3.23,1.04,8.44,Eliminated
15,2,Drew Lachey,22.5,8.15,8.86,3.62,8.44,Safe
15,2,Bristol Palin,18.0,6.52,9.73,3.53,8.44,Safe
15,2,Melissa Rycroft,23.5,8.51,8.75,3.65,8.44,Safe
15,3,Gilles Marini,25.5,9.17,9.22,3.65,9.23,Safe
15,3,Sabrina Bryan,25.5,9.17,9.37,3.73,9.23,Safe
15,3,Kirstie Alley,24.0,8.63,10.17,3.93,9.23,Safe
15,3,Kelly Monaco,27.0,9.71,9.53,3.9,9.23,Safe
15,3,Apolo Anton Ohno,25.5,9.17,9.3,3.73,9.23,Safe
15,3,Emmitt Smith,25.0,8.99,9.56,3.73,9.23,Safe
15,3,Shawn Johnson,26.5,9.53,9.27,3.8,9.23,Safe
15,3,Helio Castroneves,25.5,9.17,3.6,1.12,9.23,Eliminated
15,3,Drew Lachey,24.0,8.63,9.81,3.74,9.23,Safe
15,3,Bristol Palin,22.5,8.09,10.8,3.98,9.23,Safe
15,3,Melissa Rycroft,27.0,9.71,9.38,3.93,9.23,Safe
15,4,Gilles Marini,39.5,12.29,11.11,4.11,11.3,Safe
15,4,Sabrina Bryan,35.5,11.04,11.71,4.07,11.3,Safe
15,4,Kirstie Alley,30.0,9.33,13.06,4.09,11.3,Safe
15,4,Kelly Monaco,37.5,11.66,11.63,4.14,11.3,Safe
15,4,Apolo Anton Ohno,34.5,10.73,11.74,4.01,11.3,Safe
15,4,Emmitt Smith,36.0,11.2,11.83,4.2,11.3,Safe
15,4,Shawn Johnson,39.5,12.29,11.18,4.18,11.3,Safe
15,4,Bristol Palin,32.0,9.95,6.22,1.54,11.3,Eliminated
15,4,Melissa Rycroft,37.0,11.51,11.53,4.07,11.3,Safe
15,5,Gilles Marini,28.25,12.71,11.86,4.53,100.0,Safe
15,5,Sabrina Bryan,29.25,13.16,12.49,4.63,100.0,Safe
15,5,Kirstie Alley,26.25,11.81,13.92,4.84,100.0,Safe
15,5,Kelly Monaco,25.75,11.59,12.39,4.6,100.0,Safe
15,5,Apolo Anton Ohno,28.25,12.71,12.52,4.65,100.0,Safe
15,5,Emmitt Smith,28.0,12.6,12.62,4.64,100.0,Safe
15,5,Shawn Johnson,28.25,12.71,11.91,4.54,100.0,Safe
15,5,Melissa Rycroft,28.25,12.71,12.28,4.61,100.0,Safe
15,6,Gilles Marini,27.5,12.17,13.07,3.98,8.25,Safe
15,6,Sabrina Bryan,30.0,13.27,5.94,1.52,8.25,Eliminated
15,6,Kirstie Alley,27.5,12.17,14.64,4.47,8.25,Safe
15,6,Kelly Monaco,27.0,11.95,13.48,4.05,8.25,Safe
15,6,Apolo Anton Ohno,30.0,13.27,13.05,4.21,8.25,Safe
15,6,Emmitt Smith,26.5,11.73,13.76,4.06,8.25,Safe
15,6,Shawn Johnson,28.0,12.39,13.01,3.99,8.25,Safe
15,6,Melissa Rycroft,29.5,13.05,13.05,4.19,8.25,Safe
15,7,Gilles Marini,33.4998,13.84,13.88,4.83,100.0,Safe
15,7,Kirstie Alley,27.999899999999997,11.57,15.54,5.08,100.0,Safe
15,7,Kelly Monaco,36.0,14.88,14.33,4.93,100.0,Safe
15,7,Apolo Anton Ohno,33.0,13.64,13.9,4.85,100.0,Safe
15,7,Emmitt Smith,34.4999,14.26,14.62,4.96,100.0,Safe
15,7,Shawn Johnson,37.9998,15.7,13.86,4.85,100.0,Safe
15,7,Melissa Rycroft,38.9999,16.12,13.88,4.83,100.0,Safe
15,8,Gilles Marini,29.2777,14.69,7.6,1.81,13.82,Eliminated
15,8,Kirstie Alley,25.5,12.8,16.81,4.56,13.82,Safe
15,8,Kelly Monaco,28.3333,14.22,15.39,4.43,13.82,Safe
15,8,Apolo Anton Ohno,29.2777,14.69,14.88,4.34,13.82,Safe
15,8,Emmitt Smith,29.0554,14.58,15.47,4.53,13.82,Safe
15,8,Shawn Johnson,27.8333,13.97,15.12,4.3,13.82,Safe
15,8,Melissa Rycroft,30.0,15.05,14.72,4.46,13.82,Safe
15,9,Kelly Monaco,27.110999999999997,19.23,22.26,4.85,19.67,Safe
15,9,Apolo Anton Ohno,28.611,20.29,12.99,2.47,19.67,Eliminated
15,9,Emmitt Smith,27.0,19.15,22.26,4.78,19.67,Safe
15,9,Shawn Johnson,29.5,20.92,21.33,4.93,19.67,Safe
15,9,Melissa Rycroft,28.7777,20.41,21.17,4.79,19.67,Safe
15,10,Kelly Monaco,29.1109,33.31,34.4,6.67,100.0,Safe
15,10,Shawn Johnson,28.944300000000002,33.12,32.9,6.55,100.0,Safe
15,10,Melissa Rycroft,29.333099999999998,33.57,32.7,6.55,100.0,Safe
16,1,Ingo Rademacher,20.0,8.73,8.35,7.69,100.0,Safe
16,1,Zendaya,24.0,10.48,8.34,7.64,100.0,Safe
16,1,Dorothy Hamill,21.0,9.17,8.35,7.68,100.0,Safe
16,1,Victor Ortiz,18.0,7.86,8.36,7.69,100.0,Safe
16,1,Alexandra Raisman,21.0,9.17,8.38,7.67,100.0,Safe
16,1,Jacoby Jones,20.0,8.73,8.33,7.66,100.0,Safe
16,1,D. L. Hughley,12.0,5.24,8.28,7.63,100.0,Safe
16,1,Andy Dick,17.0,7.42,8.33,7.68,100.0,Safe
16,1,Wynonna Judd,18.0,7.86,8.3,7.64,100.0,Safe
16,1,Kellie Pickler,21.0,9.17,8.32,7.66,100.0,Safe
16,1,Lisa Vanderpump,18.0,7.86,8.31,7.67,100.0,Safe
16,1,Sean Lowe,19.0,8.3,8.34,7.7,100.0,Safe
16,2,Ingo Rademacher,20.0,8.2,8.35,3.88,100.0,Safe
16,2,Zendaya,26.0,10.66,8.33,3.87,100.0,Safe
16,2,Dorothy Hamill,15.0,6.15,8.36,3.87,100.0,Safe
16,2,Victor Ortiz,18.0,7.38,8.38,3.89,100.0,Safe
16,2,Alexandra Raisman,24.0,9.84,8.38,3.88,100.0,Safe
16,2,Jacoby Jones,23.0,9.43,8.34,3.87,100.0,Safe
16,2,D. L. Hughley,16.0,6.56,8.3,3.87,100.0,Safe
16,2,Andy Dick,20.0,8.2,8.32,3.86,100.0,Safe
16,2,Wynonna Judd,18.0,7.38,8.31,3.86,100.0,Safe
16,2,Kellie Pickler,26.0,10.66,8.31,3.86,100.0,Safe
16,2,Lisa Vanderpump,18.0,7.38,8.29,3.86,100.0,Safe
16,2,Sean Lowe,20.0,8.2,8.34,3.88,100.0,Safe
16,3,Ingo Rademacher,21.0,8.94,9.51,3.98,28.18,Safe
16,3,Zendaya,25.9998,11.06,9.23,4.06,28.18,Safe
16,3,Victor Ortiz,23.0,9.79,9.42,3.99,28.18,Safe
16,3,Alexandra Raisman,23.0,9.79,9.4,4.02,28.18,Safe
16,3,Jacoby Jones,25.9998,11.06,9.26,4.06,28.18,Safe
16,3,D. L. Hughley,16.0,6.81,10.12,3.73,28.18,Safe
16,3,Andy Dick,18.0,7.66,9.84,3.86,28.18,Safe
16,3,Wynonna Judd,15.0,6.38,5.04,1.55,28.18,Eliminated
16,3,Kellie Pickler,25.0,10.64,9.25,4.01,28.18,Safe
16,3,Lisa Vanderpump,21.0,8.94,9.41,3.94,28.18,Safe
16,3,Sean Lowe,21.0,8.94,9.51,3.96,28.18,Safe
16,4,Ingo Rademacher,23.0,10.27,10.42,4.1,23.09,Safe
16,4,Zendaya,26.0,11.61,9.94,4.1,23.09,Safe
16,4,Victor Ortiz,18.0,8.04,11.1,3.88,23.09,Safe
16,4,Alexandra Raisman,27.0,12.05,10.13,4.19,23.09,Safe
16,4,Jacoby Jones,24.0,10.71,10.13,4.03,23.09,Safe
16,4,D. L. Hughley,21.0,9.38,11.25,4.17,23.09,Safe
16,4,Andy Dick,21.0,9.38,10.95,4.09,23.09,Safe
16,4,Kellie Pickler,26.0,11.61,9.92,4.16,23.09,Safe
16,4,Lisa Vanderpump,18.0,8.04,5.38,1.56,23.09,Eliminated
16,4,Sean Lowe,20.0,8.93,10.77,3.96,23.09,Safe
16,5,Ingo Rademacher,21.0,10.05,11.96,4.13,21.84,Safe
16,5,Zendaya,29.0,13.88,10.75,4.29,21.84,Safe
16,5,Victor Ortiz,21.0,10.05,12.55,4.3,21.84,Safe
16,5,Alexandra Raisman,25.0,11.96,11.22,4.22,21.84,Safe
16,5,Jacoby Jones,26.0,12.44,11.05,4.23,21.84,Safe
16,5,D. L. Hughley,18.0,8.61,6.8,1.77,21.84,Eliminated
16,5,Andy Dick,18.0,8.61,12.96,4.03,21.84,Safe
16,5,Kellie Pickler,27.0,12.92,10.83,4.24,21.84,Safe
16,5,Sean Lowe,24.0,11.48,11.87,4.31,21.84,Safe
16,6,Ingo Rademacher,23.0,12.2,13.72,4.45,18.89,Safe
16,6,Zendaya,25.5,13.53,12.3,4.3,18.89,Safe
16,6,Victor Ortiz,20.0,10.61,7.73,1.85,18.89,Eliminated
16,6,Alexandra Raisman,26.0,13.79,12.65,4.36,18.89,Safe
16,6,Jacoby Jones,22.5,11.94,13.04,4.15,18.89,Safe
16,6,Andy Dick,21.5,11.41,14.88,4.53,18.89,Safe
16,6,Kellie Pickler,27.0,14.32,12.04,4.3,18.89,Safe
16,6,Sean Lowe,23.0,12.2,13.65,4.41,18.89,Safe
16,7,Ingo Rademacher,25.0,13.59,15.85,4.75,36.77,Safe
16,7,Zendaya,30.0,16.3,13.92,4.68,36.77,Safe
16,7,Alexandra Raisman,32.0,17.39,14.12,4.76,36.77,Safe
16,7,Jacoby Jones,27.0,14.67,14.99,4.73,36.77,Safe
16,7,Andy Dick,17.0,9.24,11.38,2.49,36.77,Eliminated
16,7,Kellie Pickler,29.0,15.76,13.76,4.56,36.77,Safe
16,7,Sean Lowe,24.0,13.04,15.98,4.69,36.77,Safe
16,8,Ingo Rademacher,24.0,15.43,19.28,4.9,28.87,Safe
16,8,Zendaya,29.0,18.65,16.59,4.84,28.87,Safe
16,8,Alexandra Raisman,28.0,18.01,16.97,4.82,28.87,Safe
16,8,Jacoby Jones,26.0,16.72,18.07,4.84,28.87,Safe
16,8,Kellie Pickler,27.5,17.68,16.7,4.7,28.87,Safe
16,8,Sean Lowe,21.0,13.5,12.39,2.49,28.87,Eliminated
16,9,Ingo Rademacher,25.5,18.09,14.94,2.63,20.09,Eliminated
16,9,Zendaya,27.5,19.5,21.29,4.67,20.09,Safe
16,9,Alexandra Raisman,29.5,20.92,20.98,4.93,20.09,Safe
16,9,Jacoby Jones,29.5,20.92,21.92,5.13,20.09,Safe
16,9,Kellie Pickler,29.0,20.57,20.87,4.79,20.09,Safe
16,10,Zendaya,30.0,25.64,27.01,5.15,28.1,Safe
16,10,Alexandra Raisman,29.0,24.79,18.18,3.01,28.1,Eliminated
16,10,Jacoby Jones,27.999899999999997,23.93,28.17,5.07,28.1,Safe
16,10,Kellie Pickler,30.0,25.64,26.64,5.07,28.1,Safe
17,1,Valerie Harper,21.0,8.2,8.35,7.69,100.0,Safe
17,1,Brant Daugherty,22.0,8.59,8.28,7.63,100.0,Safe
17,1,Elizabeth Berkley Lauren,24.0,9.38,8.33,7.67,100.0,Safe
17,1,Leah Remini,21.0,8.2,8.36,7.65,100.0,Safe
17,1,Corbin Bleu,24.0,9.38,8.34,7.67,100.0,Safe
17,1,Amber Riley,27.0,10.55,8.34,7.65,100.0,Safe
17,1,Keyshawn Johnson,17.0,6.64,8.36,7.7,100.0,Safe
17,1,Bill Engvall,18.0,7.03,8.28,7.63,100.0,Safe
17,1,Christina Milian,22.0,8.59,8.36,7.68,100.0,Safe
17,1,"Nicole ""Snooki"" Polizzi",23.0,8.98,8.31,7.66,100.0,Safe
17,1,Jack Osbourne,23.0,8.98,8.32,7.62,100.0,Safe
17,1,Bill Nye,14.0,5.47,8.38,7.7,100.0,Safe
17,2,Valerie Harper,19.0,7.14,9.13,3.69,18.18,Safe
17,2,Brant Daugherty,23.0,8.65,8.61,3.79,18.18,Safe
17,2,Elizabeth Berkley Lauren,25.0,9.4,8.52,3.84,18.18,Safe
17,2,Leah Remini,24.0,9.02,8.57,3.8,18.18,Safe
17,2,Corbin Bleu,26.0,9.77,8.43,3.85,18.18,Safe
17,2,Amber Riley,24.0,9.02,8.54,3.76,18.18,Safe
17,2,Keyshawn Johnson,18.0,6.77,3.91,1.25,18.18,Eliminated
17,2,Bill Engvall,21.0,7.89,8.75,3.72,18.18,Safe
17,2,Christina Milian,25.0,9.4,8.55,3.85,18.18,Safe
17,2,"Nicole ""Snooki"" Polizzi",20.0,7.52,8.98,3.73,18.18,Safe
17,2,Jack Osbourne,24.0,9.02,8.55,3.84,18.18,Safe
17,2,Bill Nye,17.0,6.39,9.48,3.61,18.18,Safe
17,3,Valerie Harper,16.0,6.27,10.84,3.83,24.09,Safe
17,3,Brant Daugherty,27.0,10.59,9.2,4.0,24.09,Safe
17,3,Elizabeth Berkley Lauren,25.0,9.8,9.18,3.94,24.09,Safe
17,3,Leah Remini,24.0,9.41,9.32,3.95,24.09,Safe
17,3,Corbin Bleu,26.0,10.2,9.05,3.96,24.09,Safe
17,3,Amber Riley,24.0,9.41,9.28,3.94,24.09,Safe
17,3,Bill Engvall,24.0,9.41,9.46,3.99,24.09,Safe
17,3,Christina Milian,26.0,10.2,9.19,4.01,24.09,Safe
17,3,"Nicole ""Snooki"" Polizzi",25.0,9.8,9.64,4.05,24.09,Safe
